ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
chocolate flavor,chocolate flavor,0.0,chocolate flavor,Bloom powder chocolate flavor,BLOOM POWDER CHOCOLATE FLAVOR,XIAN CHIANG COMPANY LIMITED,,1,0,0,1,"Warnings: For internal use only Warning/Caution Statement:If you are pregnant, nursing, taking medication, or have a medical condition, consult your healthcare professional before use",,,Regulating immunity
cholecaclciferol,cholecalciferol,0.99,cholecalciferol,Folcyteine | Menatrol | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FOLATE, MULTIVITAMIN | MULTIVITAMIN","Acella Pharmaceuticals, LLC | PureTek Corporation",,2,1,1,1,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)","Drug Interactions: Consult with a licensed healthcare practitioner before use if taking prescription medications, especially those affecting bone health or hormonal therapies",ADVERSE REACTIONS: Allergic sensitization has been reported following both oral and parenteral administration of folic acid,INDICATIONS: PNV-DHA is a multivitamin/multimineral nutritional supplement indicated for use in the dietary management of patients with nutritional deficiencies or are in need of nutritional supplementation
cholecalciferol,cholecalciferol,0.95,cholecalciferol,Folcyteine | Menatrol | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FOLATE, MULTIVITAMIN | MULTIVITAMIN","Acella Pharmaceuticals, LLC | PureTek Corporation",,2,1,1,1,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)","Drug Interactions: Consult with a licensed healthcare practitioner before use if taking prescription medications, especially those affecting bone health or hormonal therapies",ADVERSE REACTIONS: Allergic sensitization has been reported following both oral and parenteral administration of folic acid,INDICATIONS: PNV-DHA is a multivitamin/multimineral nutritional supplement indicated for use in the dietary management of patients with nutritional deficiencies or are in need of nutritional supplementation
cholecalciferol eq to,cholecalciferol eq to,0.0,cholecalciferol eq to,Betadine | SILICEA,POVIDONE-IODINE | SILICEA,"Atlantis Consumer Healthcare, Inc. | Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",,4,0,0,1,"WARNINGS This product is to be used for self-limiting conditions If symptoms do not improve in 4 days, or worsen, discontinue use and seek assistance of health professional",,,INDICATIONS Condition listed above or as directed by the physician
cholestyramine,cholestyramine,0.99,cholestyramine,CHOLESTYRAMINE LIGHT | Cholestyramine,CHOLESTYRAMINE | CHOLESTYRAMINE LIGHT,"EPIC PHARMA, LLC | Precision Dose, Inc. | TAGI Pharma, Inc.",,1,7,15,5,"WARNINGS PHENYLKETONURICS: CHOLESTYRAMINE FOR ORAL SUSPENSION, USP LIGHT POWDER CONTAINS 22.4 mg PHENYLALANINE PER 5.7 GRAM DOSE","Drug Interactions Cholestyramine resin may delay or reduce the absorption of concomitant oral medication such as phenylbutazone, warfarin, thiazide diuretics (acidic) or propranolol (basic), as well as tetracycline, penicillin G, phenobarbital, thyroid and thyroxine preparations, estrogens and proge",ADVERSE REACTIONS The most common adverse reaction is constipation,"INDICATIONS AND USAGE 1) Cholestyramine for Oral Suspension, USP Light powder is indicated as adjunctive therapy to diet for the reduction of elevated serum cholesterol in patients with primary hypercholesterolemia (elevated low density lipoprotein [LDL] cholesterol) who do not respond adequately to"
choline,choline,0.95,choline,A L O Formula | Livita Children | TEXACLEAR PAIN RELIEVER,"CAFFEINE, CHOLINE SALICYLATE | CHOLINUM, L-ARGININE, L-CARNITINE, L-ORNITHINE, PANTOTHENIC ACID | FOLATE, MULTIVITAMIN","GM Pharmaceuticals, INC | Nutritional Specialties, Inc. | PureTek Corporation",,8,0,3,1,Warnings Reye's syndrome Children and teenagers who have or are recovering from chicken pox or flu-like symptoms should not use this product,,Adverse Reactions: Folate: Allergic sensitizations have been reported following both oral and parenteral administration of folate,Uses temporarily relieves minor aches and pains due to: ○ headache ○ minor arthritis pain ○ muscle aches ○ menstrual cramps ○ backache temporarily reduces fever
choline bitartate,choline bitartate,0.0,choline bitartate,TEXACLEAR PAIN RELIEVER,"CAFFEINE, CHOLINE SALICYLATE","GM Pharmaceuticals, INC",,10,3,10,1,"WARNINGS Hepatotoxicity: Acetaminophen has been associated with cases of acute liver failure, at times resulting in liver transplant and death","Drug Interactions: Patients receiving other narcotics, antihistamines, antipsychotics, antianxiety agents, or other CNS depressants (including alcohol) concomitantly with hydrocodone bitartrate and acetaminophen tablets may exhibit an additive CNS depression","ADVERSE REACTIONS The most frequently reported adverse reactions are lightheadedness, dizziness, sedation, nausea and vomiting",INDICATIONS AND USAGE Hydrocodone bitartrate and acetaminophen tablets are indicated for the relief of moderate to moderately severe pain
choline bitartrate,choline bitartrate,0.99,choline bitartrate,Livita Children | NESTABS Prenatal Multi-vitamin/Mineral Supplement | Prenatol-M,"FOLATE, MULTIVITAMIN | MULTI-VITAMIN/MINERAL SUPPLEMENT WITH SODIUM ASCORBATE, CHOLECALCIFEROL, DI-ALPHA-TOCOPHERYL ACETATE, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HCL, FOLIC ACID, CYANOCOBALAMIN, CALCIUM FORMATE, CALCIUM CARBONATE, FERROUS (II) BIS-GLYCINATE CHELATE, POTASSIUM IODIDE, ZINC OXIDE, AND CHOLINE BITARTRATE | MULTIVITAMIN",PureTek Corporation | WOMENS CHOICE PHARMACEUTICALS LLC,,10,2,3,4,"WARNING: In case of accidental overdose, seek professional assistance or contact a Poison Control Center immediately",Drug Interactions: Prenatol-M™ is not recommended for and should not be given to patients receiving levodopa because the action of levodopa is antagonized by pyridoxine,Adverse Reactions: Folate: Allergic sensitizations have been reported following both oral and parenteral administration of folate,"INDICATIONS AND USAGE: Livita™ liquid is indicated to provide significant amounts of essential vitamins and minerals, including Vitamins A, C, D, E, thiamine, riboflavin, niacin, vitamin B6, vitamin B12, folate, calcium, magnesium, and zinc, to supplement the diet"
choline salicylate,choline salicylate,0.0,choline salicylate,"TEXACLEAR PAIN RELIEVER | TexaClear Pain and Chest Congestion Relief | TexaClear Severe Cough, Cold and Flu","CAFFEINE, CHOLINE SALICYLATE | CHOLINE SALICYLATE, DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN | CHOLINE SALICYLATE,GUAIFENESIN","GM Pharmaceuticals, INC",,8,0,0,1,Warnings Reye's syndrome Children and teenagers who have or are recovering from chicken pox or flu-like symptoms should not use this product,,,Uses temporarily relieves minor aches and pains due to: ○ headache ○ minor arthritis pain ○ muscle aches ○ menstrual cramps ○ backache temporarily reduces fever
choloride,chloride,0.95,chloride,Antibacterial 2X | First Aid Burn Cream | Moisturizing Antibacterial,BENZALKONIUM CHLORIDE | FIRST AID BURN CREAM,ProStat First Aid LLC | Sante Manufacturing Inc | Walmart Inc.,,1,0,0,1,Warnings For external use only: hands only,,,Use For handwashing to decrease bacteria on the skin
chondrointin sulphate,chondroitin sulfate,0.95,chondroitin sulfate,JBA Joint Revive | Ligatend Liquescence,"GLUCOSAMINE SULFATE POTASSIUM CHLORIDE,WHITE WILLOW BARK EXTRACT,EGGSHELL MEMBRANE COLLAGEN,CHONDROITIN SULFATE,TURMERIC ROOT EXTRACT,BROMELAIN,SOY LECITHIN | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM METALLICUM | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM PHOSPHORICA","Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals | Nutritional Specialties, Inc.",,5,0,0,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,"USES: Provides potentized homeo-nutritional support of ligaments, tendons and cartilage.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chondroitin,chondroitin,0.95,chondroitin,JBA Joint Revive | Ligatend Liquescence,"GLUCOSAMINE SULFATE POTASSIUM CHLORIDE,WHITE WILLOW BARK EXTRACT,EGGSHELL MEMBRANE COLLAGEN,CHONDROITIN SULFATE,TURMERIC ROOT EXTRACT,BROMELAIN,SOY LECITHIN | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM METALLICUM | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM PHOSPHORICA","Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals | Nutritional Specialties, Inc.",,5,0,0,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,"USES: Provides potentized homeo-nutritional support of ligaments, tendons and cartilage.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chondroitin sulfate,chondroitin,0.95,chondroitin,JBA Joint Revive | Ligatend Liquescence,"GLUCOSAMINE SULFATE POTASSIUM CHLORIDE,WHITE WILLOW BARK EXTRACT,EGGSHELL MEMBRANE COLLAGEN,CHONDROITIN SULFATE,TURMERIC ROOT EXTRACT,BROMELAIN,SOY LECITHIN | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM METALLICUM | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM PHOSPHORICA","Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals | Nutritional Specialties, Inc.",,5,0,0,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,"USES: Provides potentized homeo-nutritional support of ligaments, tendons and cartilage.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chondroitin sulphat,chondroitin sulphat,0.0,chondroitin sulphat,tamsulosin hydrochloride,TAMSULOSIN HYDROCHLORIDE,"XLCare Pharmaceuticals, Inc.",,4,10,10,1,"WARNING If symptoms persist more than a few days, contact a licensed practitioner",7 DRUG INTERACTIONS,"6 ADVERSE REACTIONS The most common adverse events (≥2% of patients and at a higher incidence than placebo) with the 0.4 mg dose or 0.8 mg dose were headache, dizziness, rhinitis, infection, abnormal ejaculation, asthenia, back pain, diarrhea, pharyngitis, chest pain, cough increased, somnolence, na",Indications To optimize body minerals
chondroitin sulphate,chondroitin sulfate,0.95,chondroitin sulfate,JBA Joint Revive | Ligatend Liquescence,"GLUCOSAMINE SULFATE POTASSIUM CHLORIDE,WHITE WILLOW BARK EXTRACT,EGGSHELL MEMBRANE COLLAGEN,CHONDROITIN SULFATE,TURMERIC ROOT EXTRACT,BROMELAIN,SOY LECITHIN | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM METALLICUM | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM PHOSPHORICA","Advanced Pharmaceutical Services, Inc. Dba Affordable Quality Pharmaceuticals | Nutritional Specialties, Inc.",,5,0,0,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,,"USES: Provides potentized homeo-nutritional support of ligaments, tendons and cartilage.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chondrotin sulphate,chondrotin sulphate,0.0,chondrotin sulphate,tamsulosin hydrochloride,TAMSULOSIN HYDROCHLORIDE,"XLCare Pharmaceuticals, Inc.",,4,10,10,1,"WARNING If symptoms persist more than a few days, contact a licensed practitioner",7 DRUG INTERACTIONS,"6 ADVERSE REACTIONS The most common adverse events (≥2% of patients and at a higher incidence than placebo) with the 0.4 mg dose or 0.8 mg dose were headache, dizziness, rhinitis, infection, abnormal ejaculation, asthenia, back pain, diarrhea, pharyngitis, chest pain, cough increased, somnolence, na",Indications To optimize body minerals
chorionic gonadotropin hormone,chorionic gonadotropin,0.95,chorionic gonadotropin,Chorionic Gonadotropin,CHORIONIC GONADOTROPIN,"Fresenius Kabi USA, LLC | NuCare Pharmaceuticals,Inc.",,3,0,1,5,"WARNINGS: HCG should be used in conjunction with human menopausal gonadotropins only by physicians experienced with infertility problems who are familiar with the criteria for patient selection, contraindications, warnings, precautions and adverse reactions described in the package insert for menotr",,"ADVERSE REACTIONS: Headache, irritability, restlessness, depression, fatigue, edema, precocious puberty, gynecomastia and pain at the site of injection",INDICATIONS AND USAGE: HCG HAS NOT BEEN DEMONSTRATED TO BE EFFECTIVE ADJUNCTIVE THERAPY IN THE TREATMENT OF OBESITY
chromic cl,chromic chloride,0.95,chromic chloride,CHROMIUM | Chromium | Multitrace -4 Pediatric,CHROMIC CHLORIDE | TRACE ELEMENTS 4,"American Regent, Inc. | Hospira, Inc.",,7,0,1,2,WARNINGS Copper and Manganese are eliminated via the bile,,"ADVERSE REACTIONS The amounts of ZINC, COPPER, MANGANESE, AND CHROMIUM in the solution are very small and toxicity symptoms due to these trace elements at suggested dosage levels are considered unlikely to occur",INDICATIONS AND USAGE This formulation is indicated for use as a supplement to intravenous solutions given for TPN for children up to 11 years of age
chromium,chromium,0.95,chromium,Neurotox | Nicotinamide | Pancreas Liquescence,"AGARICUS MUSCARIUS, COCCUS CACTI, CONIUM MACULATUM, LYCOPODIUM CLAVATUM, PHOSPHORUS, ALUMINIUM METALLICUM, ANTIMONIUM CRUDUM, ARGENTUM METALLICUM, ARSENICUM ALBUM, AURUM METALLICUM, BARYTA CARBONICA, BERYLLIUM METALLICUM, BISMUTHUM METALLICUM, BORON, BROMIUM, CADMIUM METALLICUM, CERIUM METALLICUM, CESIUM CHLORIDE, CHROMIUM, COBALTUM METALLICUM, CUPRUM METALLICUM, DYSPROSIUM METALLICUM, ERBIUM METALLICUM, EUROPIUM METALLICUM, FERRUM METALLICUM, GADOLINIUM METALLICUM, GERMANIUM SESQUIOXIDE, | CINNAMOMUM, GYMNEMA SYLVESTRE, PHOSPHORICUM ACIDUM, SYZYGIUM JAMBOLANUM, TRIGONELLA FOENUM-GRACEUM, ARGENTUM NITRICUM, CHIONANTHUS VIRGINICA, HEPAR SUIS, PANCREAS SUIS, RHUS AROMATICA, SULPHUR, LYCOPODIUM CLAVATUM, CHROMIUM PICOLINATE, CHROMIUM METALLICUM, PHOSPHORUS, VANADIUM METALLICUM, ZINCUM METALLICUM, MUREX PURPUREA, DNA, INSULINUM (HUMAN), URANIUM NITRICUM | NICOTINAMIDE","Acella Pharmaceuticals, LLC | BioActive Nutritional, Inc. | Nutritional Specialties, Inc.",,10,0,0,2,THESE STATEMENTS HAVE NOT BEEN EVALUATED BY THE FOOD AND DRUG ADMINISTRATION,,,"INDICATIONS: Provides potentized homeo-nutritional support of the pancreas.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chromium chloride hexa hydrate,chromium chloride hexa hydrate,0.0,chromium chloride hexa hydrate,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
chromium picocolinate,chromium picocolinate,0.0,chromium picocolinate,Neurotox | Nicotinamide | Pancreas Liquescence,"AGARICUS MUSCARIUS, COCCUS CACTI, CONIUM MACULATUM, LYCOPODIUM CLAVATUM, PHOSPHORUS, ALUMINIUM METALLICUM, ANTIMONIUM CRUDUM, ARGENTUM METALLICUM, ARSENICUM ALBUM, AURUM METALLICUM, BARYTA CARBONICA, BERYLLIUM METALLICUM, BISMUTHUM METALLICUM, BORON, BROMIUM, CADMIUM METALLICUM, CERIUM METALLICUM, CESIUM CHLORIDE, CHROMIUM, COBALTUM METALLICUM, CUPRUM METALLICUM, DYSPROSIUM METALLICUM, ERBIUM METALLICUM, EUROPIUM METALLICUM, FERRUM METALLICUM, GADOLINIUM METALLICUM, GERMANIUM SESQUIOXIDE, | CINNAMOMUM, GYMNEMA SYLVESTRE, PHOSPHORICUM ACIDUM, SYZYGIUM JAMBOLANUM, TRIGONELLA FOENUM-GRACEUM, ARGENTUM NITRICUM, CHIONANTHUS VIRGINICA, HEPAR SUIS, PANCREAS SUIS, RHUS AROMATICA, SULPHUR, LYCOPODIUM CLAVATUM, CHROMIUM PICOLINATE, CHROMIUM METALLICUM, PHOSPHORUS, VANADIUM METALLICUM, ZINCUM METALLICUM, MUREX PURPUREA, DNA, INSULINUM (HUMAN), URANIUM NITRICUM | NICOTINAMIDE","Acella Pharmaceuticals, LLC | BioActive Nutritional, Inc. | Nutritional Specialties, Inc.",,10,0,0,2,THESE STATEMENTS HAVE NOT BEEN EVALUATED BY THE FOOD AND DRUG ADMINISTRATION,,,"INDICATIONS: Provides potentized homeo-nutritional support of the pancreas.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chromium picolinate,chromium picolinate,0.0,chromium picolinate,Liver Drainage | Pancreas Liquescence | Vita-Rx Diabetic Vitamin,"CHELIDONIUM MAJUS, CARDUUS MARIANUS, SCHISANDRA CHINENSIS, TARAXACUM OFFICINALE, BERBERIS VULGARIS, RAPHANUS SATIVUS, VISCUM ALBUM, CHROMIUM PICOLINATE, COBALT GLUCONATE, COPPER GLUCONATE, MAGNESIUM GLUCONATE, NATRUM SULPHURICUM, PTELEA TRIFOLIATE, SARCOLACTICUM ACIDUM, SULPHUR IODATUM, CARBOLICUM ACIDUM, CICHORIUM INTYBUS, FLOS, GALLBLADDER (SUIS), HEPAR SUIS, NUX VOMICA, PANCREAS SUIS, VANADIUM METALLICUM, VERBENA OFFICINALIS, FLOS, PICRORHIZA KURROA | CINNAMOMUM, GYMNEMA SYLVESTRE, PHOSPHORICUM ACIDUM, SYZYGIUM JAMBOLANUM, TRIGONELLA FOENUM-GRACEUM, ARGENTUM NITRICUM, CHIONANTHUS VIRGINICA, HEPAR SUIS, PANCREAS SUIS, RHUS AROMATICA, SULPHUR, LYCOPODIUM CLAVATUM, CHROMIUM PICOLINATE, CHROMIUM METALLICUM, PHOSPHORUS, VANADIUM METALLICUM, ZINCUM METALLICUM, MUREX PURPUREA, DNA, INSULINUM (HUMAN), URANIUM NITRICUM | VITAMIN C, VITAMIN D, VITAMIN E, THIAMINE, RIBOFLAVIN, NIACIN, VITAMIN B6, FOLATE, VITAMIN B12, BIOTIN, PANTOTHENIC ACID, CHROMIUM","Deseret Biologicals, Inc. | Nutritional Specialties, Inc. | Pure Source, LLC",,5,0,0,2,"WARNINGS: Professional Use Only If pregnant or breast-feeding, ask a health professional before use",,,"INDICATIONS: Provides potentized homeo-nutritional support of the pancreas.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
chromium picolonate,chromium picolonate,0.0,chromium picolonate,Neurotox | Nicotinamide | Pancreas Liquescence,"AGARICUS MUSCARIUS, COCCUS CACTI, CONIUM MACULATUM, LYCOPODIUM CLAVATUM, PHOSPHORUS, ALUMINIUM METALLICUM, ANTIMONIUM CRUDUM, ARGENTUM METALLICUM, ARSENICUM ALBUM, AURUM METALLICUM, BARYTA CARBONICA, BERYLLIUM METALLICUM, BISMUTHUM METALLICUM, BORON, BROMIUM, CADMIUM METALLICUM, CERIUM METALLICUM, CESIUM CHLORIDE, CHROMIUM, COBALTUM METALLICUM, CUPRUM METALLICUM, DYSPROSIUM METALLICUM, ERBIUM METALLICUM, EUROPIUM METALLICUM, FERRUM METALLICUM, GADOLINIUM METALLICUM, GERMANIUM SESQUIOXIDE, | CINNAMOMUM, GYMNEMA SYLVESTRE, PHOSPHORICUM ACIDUM, SYZYGIUM JAMBOLANUM, TRIGONELLA FOENUM-GRACEUM, ARGENTUM NITRICUM, CHIONANTHUS VIRGINICA, HEPAR SUIS, PANCREAS SUIS, RHUS AROMATICA, SULPHUR, LYCOPODIUM CLAVATUM, CHROMIUM PICOLINATE, CHROMIUM METALLICUM, PHOSPHORUS, VANADIUM METALLICUM, ZINCUM METALLICUM, MUREX PURPUREA, DNA, INSULINUM (HUMAN), URANIUM NITRICUM | NICOTINAMIDE","Acella Pharmaceuticals, LLC | BioActive Nutritional, Inc. | Nutritional Specialties, Inc.",,10,0,0,2,THESE STATEMENTS HAVE NOT BEEN EVALUATED BY THE FOOD AND DRUG ADMINISTRATION,,,"INDICATIONS: Provides potentized homeo-nutritional support of the pancreas.† †Claims based on traditional homeopathic practice, not accepted medical evidence"
cicalcium phosphate dihydrate,cicalcium phosphate dihydrate,0.0,cicalcium phosphate dihydrate,Mekinist,TRAMETINIB,Novartis Pharmaceuticals Corporation,,4,2,15,1,Warnings: For external use only,7 DRUG INTERACTIONS MEKINIST is indicated for use in combination with dabrafenib,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: New Primary Malignancies [see Warnings and Precautions ( 5.1)] Hemorrhage [see Warnings and Precautions (5.2)] Colitis and Gastrointestinal Perforation [see Warnings and Precautions (5,Directions: Acne Clearing Cleanser Acne Clearing Tonic Acne Clearing Treatment 101
ciclesonide,ciclesonide,0.95,ciclesonide,Alvesco | Omnaris,CICLESONIDE,"Covis Pharma US, Inc",,0,3,13,3,,7 DRUG INTERACTIONS In vitro studies and clinical pharmacology studies suggested that des-ciclesonide has no potential for metabolic drug interactions or protein binding-based drug interactions [see Clinical Pharmacology ( 12.3 )] ,6 ADVERSE REACTIONS Systemic and local corticosteroid use may result in the following:,1 INDICATIONS AND USAGE OMNARIS Nasal Spray is a corticosteroid indicated for treatment of nasal symptoms associated with seasonal allergic rhinitis in adults and children 6 years of age and older and perennial allergic rhinitis in adults and adolescents 12 years of age and older
ciclopirox,ciclopirox,0.99,ciclopirox,CICLOPIROX | Ciclopirox | Ciclopirox olamine,CICLOPIROX | CICLOPIROX OLAMINE,Bryant Ranch Prepack | Padagis Israel Pharmaceuticals Ltd,,2,0,11,5,"WARNINGS Ciclopirox Topical Solution, 8% is not for ophthalmic, oral, or intravaginal use",,"ADVERSE REACTIONS In the vehicle-controlled clinical trials conducted in the United States, 9% (30/327) of patients treated with ciclopirox topical solution, 8%, and 7% (23/328) of patients treated with vehicle reported treatment-emergent adverse events (TEAE) considered by the investigator to be ca","INDICATIONS AND USAGE (To understand fully the indication for this product, please read the entire INDICATIONS AND USAGE section of the labeling.) Ciclopirox Topical Solution, 8% as a component of a comprehensive management program, is indicated as topical treatment in immunocompetent patients with "
ciclopirox olamine,ciclopirox olamine,0.0,ciclopirox olamine,Ciclopirox Olamine | Ciclopirox olamine,CICLOPIROX OLAMINE,Bryant Ranch Prepack | Padagis Israel Pharmaceuticals Ltd,,2,0,2,1,WARNINGS Ciclopirox olamine cream is not for ophthalmic use,,"ADVERSE REACTIONS In all controlled clinical studies with 514 patients using ciclopirox olamine cream and in 296 patients using the vehicle cream, the incidence of adverse reactions was low","INDICATIONS AND USAGE Ciclopirox olamine cream is indicated for the topical treatment of the following dermal infections: tinea pedis, tinea cruris, and tinea corporis due to Trichophyton rubrum, Trichophyton mentagrophytes, Epidermophyton floccosum, and Microsporum canis; candidiasis (moniliasis) d"
cilostazol,cilostazol,0.0,cilostazol,Cilostazol | cilostazol,CILOSTAZOL,"Aphena Pharma Solutions - Tennessee, LLC | Bryant Ranch Prepack",,0,5,7,2,,7 DRUG INTERACTIONS Strong and moderate CYP3A4 and CYP2C19 inhibitors: Increase exposure to cilostazol,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling: Patients with Heart Failure [see Boxed Warning] Tachycardia [see Warnings and Precautions ( 5.1 )] Left Ventricular Outflow Tract Obstruction [see Warnings and Precautions ( 5.2 )] ,"1 INDICATIONS AND USAGE Cilostazol tablets are indicated for the reduction of symptoms of intermittent claudication, as demonstrated by an increased walking distance"
cimetidine,cimetidine,0.95,cimetidine,CIMETIDINE | Cimetidine,CIMETIDINE,"A-S Medication Solutions | Chartwell RX, LLC | Mylan Pharmaceuticals Inc.",,0,9,13,5,,"Drug Interactions Cimetidine tablets, apparently through an effect on certain microsomal enzyme systems, has been reported to reduce the hepatic metabolism of warfarin-type anticoagulants, phenytoin, propranolol, nifedipine, chlordiazepoxide, diazepam, certain tricyclic antidepressants, lidocaine, t",ADVERSE REACTIONS Adverse effects reported in patients taking cimetidine tablets are described as follows by body system,INDICATIONS AND USAGE Cimetidine tablets are indicated in: 1
cinacalcet,cinacalcet,0.0,cinacalcet,CINACALCET | Cinacalcet,CINACALCET,Cipla USA Inc. | EXELAN PHARMACEUTICALS INC. | Major Pharmaceuticals,,0,9,7,5,,7 DRUG INTERACTIONS Co-administration with a strong CYP3A4 inhibitor may increase serum levels of cinacalcet,"6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of labeling: Hypocalcemia [see Warnings and Precautions ( 5.1 )] Upper Gastrointestinal Bleeding [see Warnings and Precautions ( 5.2 )] Hypotension, Worsening Heart Failure and/or Arrhythmias [ see ",1 INDICATIONS AND USAGE Cinacalcet is a positive modulator of the calcium sensing receptor indicated for: Secondary Hyperparathyroidism (HPT) in adult patients with chronic kidney disease (CKD) on dialysis
ciprofloxacin,ciprofloxacin,0.95,ciprofloxacin,CILOXAN | ciprofloxacin,CIPROFLOXACIN | CIPROFLOXACIN HYDROCHLORIDE,"Proficient Rx LP | Sandoz Inc | Umasuto, LLC",,4,2,5,1,"WARNINGS: FOR EYE USE ONLY NOT FOR INJECTION INTO THE EYE Serious and occasionally fatal hypersensitivity (anaphylactic) reactions, some following the first dose, have been reported in patients receiving systemic quinolone therapy",Drug Interactions: Specific drug interaction studies have not been conducted with ophthalmic ciprofloxacin,ADVERSE REACTIONS The most frequently reported drug related adverse reaction was local burning or discomfort,INDICATIONS AND USAGE Ciprofloxacin Ophthalmic Solution is indicated for the treatment of infections caused by susceptible strains of the designated microorganisms in the conditions listed below: Corneal Ulcers: Pseudomonas aeruginosa Serratia marcescens * Staphylococcus aureus Staphylococcus epider
