ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
ferrous sulphate,ferrous sulfate,0.99,ferrous sulfate,FERRUM SULPHURICUM | Ferrum Quartz | Recovatone,"FERROUS SULFATE | FERRUM QUARTZ | GLYCYRRHIZA GLABRA, KALI MURIATICUM, KALI PHOSPHORICUM, IODIUM, ZINCUM GLUCONICUM, PHOSPHORUS, ASCORBICUM ACIDUM, CALCIUM GLUCONATE, L-ARGININE, L-CARNITINE, L-ORNITHINE, MAGNESIA MURIATICA, MAGNESIUM GLUCONICUM DIHYDRICUM, MANGANESE GLUCONATE, NATRUM MURIATICUM, COBALT GLUCONATE, COPPER GLUCONATE, CREATINE, L-GLUTAMINE, L-LEUCINE, L-VALINE, POTASSIUM GLUCONATE, SELENIUM DIOXIDE, ADRENALINUM, BORON, CALCAREA PHOSPHORICA, FERRUM SULPHURICUM, MOLYBDENUM, NICCOLUM METALLICUM, SELENIUM METALLICUM,","Boiron | Energique, Inc. | Uriel Pharmacy, Inc.",,7,0,0,1,"Warnings: Claims based on traditional homeopathic practice, not accepted medical evidence",,,Directions: FOR ORAL USE ONLY
ferrus bisglycinat,iron(II) bisglycinate,0.95,iron(II) bisglycinate,ENTRESTO | Glimepiride | Mekinist,GLIMEPIRIDE | SACUBITRIL AND VALSARTAN | TRAMETINIB,American Health Packaging | Novartis Pharmaceuticals Corporation,,0,2,15,5,,7 DRUG INTERACTIONS MEKINIST is indicated for use in combination with dabrafenib,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: New Primary Malignancies [see Warnings and Precautions ( 5.1)] Hemorrhage [see Warnings and Precautions (5.2)] Colitis and Gastrointestinal Perforation [see Warnings and Precautions (5,1 INDICATIONS AND USAGE MEKINIST is a kinase inhibitor indicated as a single agent for the treatment of BRAF-inhibitor treatment-naïve patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutations as detected by an FDA-approved test
ferrus fumerate,ferric fumarate,0.95,ferric fumarate,Acid Reducer | Calcium Acetate,CALCIUM ACETATE | ESOMEPRAZOLE MAGNESIUM,"CVS Pharmacy | Cipla USA Inc.,",,3,9,13,2,Warnings Allergy alert : Do not use if you are allergic to esomeprazole,"7 DRUG INTERACTIONS The drug interaction of calcium acetate is characterized by the potential of calcium to bind to drugs with anionic functions (e.g., carboxyl, and hydroxyl groups)",6 ADVERSE REACTIONS Hypercalcemia is discussed elsewhere [see Warnings and Precautions (5.1) ],1 INDICATIONS AND USAGE Calcium acetate is a phosphate binder indicated to reduce serum phosphorus in patients with end stage renal disease (ESRD)
ferulic acid,ferulic acid,0.99,ferulic acid,Anubis Barcelona,"FERULIC ACID, VITAMIN C, DMAE",ANUBIS COSMETICS SL,,1,0,0,1,Ferulic Concentrate warning,,,Ferulic Concentrate indications
fesoterodine,fesoterodine,0.99,fesoterodine,Fesoterodine Fumarate | fesoterodine fumarate,FESOTERODINE FUMARATE,Alembic Pharmaceuticals Inc. | Amneal Pharmaceuticals LLC | Zydus Lifesciences Limited,,0,10,10,4,,"7 DRUG INTERACTIONS 7.1 Antimuscarinic Drugs Co-administration of fesoterodine fumarate with other antimuscarinic agents that produce dry mouth, constipation, urinary retention, and other anticholinergic pharmacological effects may increase the frequency and/or severity of such effects",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in labeling: Angioedema [see Warnings and Precautions (5.1) ] Urinary Retention [see Warnings and Precautions (5.2) ] Decreased Gastrointestinal Motility [see Warnings and Precautions (5.3) ] Most freq,"1 INDICATIONS AND USAGE Fesoterodine fumarate extended-release tablets are indicated for the treatment of: Overactive bladder (OAB) in adults with symptoms of urge urinary incontinence, urgency, and frequency"
fexofenadine,fexofenadine,0.95,fexofenadine,Fexofenadine HCL | Fexofenadine Hydrochloride and Pseudoephedrine Hydrochloride,FEXOFENADINE HCL | FEXOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE,CVS | CVS Pharmacy,,3,0,0,2,Severe Allergy Warning: Get emergency help immediately if you have hives along with any of the following symptoms:  trouble swallowing  dizziness or loss of consciousness  swelling of tongue  swelling in or around mouth  trouble speaking  wheezing or problems breathing  drooling These symptom,,,Uses reduces hives and relieves itching due to hives (urticaria)
filgrastim,filgrastim,0.95,filgrastim,NYPOZI | NYPOZI txid | RELEUKO,FILGRASTIM | FILGRASTIM-TXID,"Amneal Pharmaceuticals LLC | Cipla USA Inc. | Tanvex BioPharma USA, Inc.",,0,0,7,3,,,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling: Splenic Rupture [see Warnings and Precautions (5.1) ] Acute Respiratory Distress Syndrome [see Warnings and Precautions (5.2) ] Serious Allergic Reactions [see Warnings and ,"1 INDICATIONS AND USAGE NYPOZI is a leukocyte growth factor indicated to: Decrease the incidence of infection, as manifested by febrile neutropenia, in patients with nonmyeloid malignancies receiving myelosuppressive anti-cancer drugs associated with a significant incidence of severe neutropenia wit"
finasteride,finasteride,1.0,finasteride,Finasteride,FINASTERIDE,"Camber Pharmaceuticals, Inc. | Direct_Rx | Rising Pharma Holdings, Inc.",,0,4,8,5,,7 DRUG INTERACTIONS 7.1 Cytochrome P450-Linked Drug Metabolizing Enzyme System No drug interactions of clinical importance have been identified,"6 ADVERSE REACTIONS The most common adverse reactions, reported in ≥1% of patients treated with finasteride tablets USP and greater than in patients treated with placebo are: decreased libido, erectile dysfunction and ejaculation disorder ( 6.1 )",1 INDICATIONS & USAGE Finasteride tablets USP are indicated for the treatment of male pattern hair loss (androgenetic alopecia) in MEN ONLY
fingolimod,fingolimod,1.0,fingolimod,FINGOLIMOD | Fingolimod,FINGOLIMOD | FINGOLIMOD HYDROCHLORIDE,"Ascend Laboratories, LLC | AvKARE | Quallent Pharmaceuticals Health LLC",,0,10,5,2,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in labeling: Bradyarrhythmia and Atrioventricular Blocks [see Warnings and Precautions ( 5.1 )] Infections [see Warnings and Precautions ( 5.2 )] Progressive Multifocal Leukoencephalopathy [see Warnings and Precautio,"1 INDICATIONS AND USAGE Fingolimod capsules are indicated for the treatment of relapsing forms of multiple sclerosis (MS), to include clinically isolated syndrome, relapsing-remitting disease, and active secondary progressive disease, in patients 10 years of age and older"
flavoxate,flavoxate,0.99,flavoxate,FLAVOXATE HYDROCHLORIDE | Flavoxate Hydrochloride,FLAVOXATE HYDROCHLORIDE,"Epic Pharma, LLC | Padagis US LLC | PuraCap Laboratories LLC dba Blu Pharmaceuticals",,1,0,7,2,WARNINGS Flavoxate HCl should be given cautiously in patients with suspected glaucoma,,"ADVERSE REACTIONS The following adverse reactions have been observed, but there are not enough data to support an estimate of their frequency","INDICATIONS AND USAGE Flavoxate HCl tablets are indicated for symptomatic relief of dysuria, urgency, nocturia, suprapubic pain, frequency and incontinence as may occur in cystitis, prostatitis, urethritis, urethrocystitis/urethrotrigonitis"
flavoxate hydrochloride,flavoxate,0.99,flavoxate,FLAVOXATE HYDROCHLORIDE | Flavoxate Hydrochloride,FLAVOXATE HYDROCHLORIDE,"Epic Pharma, LLC | Padagis US LLC | PuraCap Laboratories LLC dba Blu Pharmaceuticals",,1,0,7,2,WARNINGS Flavoxate HCl should be given cautiously in patients with suspected glaucoma,,"ADVERSE REACTIONS The following adverse reactions have been observed, but there are not enough data to support an estimate of their frequency","INDICATIONS AND USAGE Flavoxate HCl tablets are indicated for symptomatic relief of dysuria, urgency, nocturia, suprapubic pain, frequency and incontinence as may occur in cystitis, prostatitis, urethritis, urethrocystitis/urethrotrigonitis"
flecainide acetate,flecainide,0.99,flecainide,Flecainide Acetate,FLECAINIDE ACETATE,A-S Medication Solutions | Aurobindo Pharma Limited,,10,10,14,5,"WARNINGS Mortality Flecainide was included in the National Heart Lung and Blood Institute’s Cardiac Arrhythmia Suppression Trial (CAST), a long-term, multi center, randomized, double-blind study in patients with asymptomatic non-life-threatening ventricular arrhythmias who had a myocardial infarctio",Drug Interactions Flecainide acetate has been administered to patients receiving digitalis preparations or beta-adrenergic blocking agents without adverse effects,"ADVERSE REACTIONS In post-myocardial infarction patients with asymptomatic PVCs and non-sustained ventricular tachycardia, flecainide acetate therapy was found to be associated with a 5.1% rate of death and non-fatal cardiac arrest, compared with a 2.3% rate in a matched placebo group","INDICATIONS AND USAGE In patients without structural heart disease, flecainide acetate tablets, USP are indicated for the prevention of — paroxysmal supraventricular tachycardias (PSVT), including atrioventricular nodal reentrant tachycardia, atrioventricular reentrant tachycardia and other supraven"
flibanserin,flibanserin,0.99,flibanserin,ADDYI,FLIBANSERIN,"Sprout Pharmaceuticals, Inc.",,0,9,13,5,,7 DRUG INTERACTIONS Table 3 contains clinically significant drug interactions (DI) with ADDYI,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,"1 INDICATIONS AND USAGE ADDYI is indicated for the treatment of women less than 65 years of age with acquired, generalized hypoactive sexual desire disorder (HSDD) as characterized by low sexual desire that causes marked distress or interpersonal difficulty and is not due to:"
floc acid,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
flouride,fluoride,0.95,fluoride,Aluminium Fluoratum | Anticavity Rinse | Prime Tooth Care Hami Melon,ALUMINIUM FLUORATUM | SODIUM FLUORIDE,"Hahnemann Laboratories, INC. | Meijer, Inc. | Prime Tooth Care LLC",,1,0,2,1,Warnings for this product,,"Adverse reactions Distributed By Meijer Distribution, Inc",Use aids in the prevention of dental cavities
flourine,fluorine,0.95,fluorine,Amalgam 6003 | Toxagent Detox 6035,AMALGAM | TOXAGENT DETOX,Professional Complementary Health Formulas,,7,0,0,1,WARNINGS Consult a doctor if condition worsens or symptoms persist,,,"INDICATIONS For the temporary relief of swollen, red, or tender gums, occasional bad breath, minor toothache, occasional headache, irritability, or fatigue due to sensitivity to or exposure to oral/dental materials.*"
fluconazole,fluconazole,0.95,fluconazole,Fluconazole,FLUCONAZOLE,"NuCare Pharmaceuticals,Inc. | Sagent Pharmaceuticals",,10,10,14,5,WARNINGS (1) Hepatic injury: Fluconazole should be administered with caution to patients with liver dysfunction,"Drug Interaction Studies (See PRECAUTIONS, Drug Interactions) Oral contraceptives: Oral contraceptives were administered as a single dose both before and after the oral administration of fluconazole 50 mg once daily for 10 days in 10 healthy women",ADVERSE REACTIONS Fluconazole is generally well tolerated,INDICATIONS AND USAGE Fluconazole tablets are indicated for the treatment of: Vaginal candidiasis (vaginal yeast infections due to Candida )
fludarabine,fludarabine,1.0,fludarabine,Fludarabine Phosphate | Fludarabine phosphate,FLUDARABINE PHOSPHATE,"Actavis Pharma, Inc. | Lannett Company, Inc. | Sagent Pharmaceuticals",,10,2,13,4,WARNINGS (See BOXED WARNINGS ) Dose Dependent Neurologic Toxicities There are clear dose-dependent toxic effects seen with Fludarabine Phosphate for Injection,7 DRUG INTERACTIONS Fludarabine phosphate injection in combination with pentostatin is not recommended due to the risk of severe pulmonary toxicity ( 5.5 and 7.1 ),"6 ADVERSE REACTIONS Because clinical trials are conducted under widely varying conditions, adverse reaction rates observed in the clinical trials of a drug cannot be directly compared to rates in the clinical trials of another drug and may not reflect the rates observed in practice",1 INDICATIONS AND USAGE Fludarabine Phosphate Injection is a nucleotide metabolic inhibitor indicated for: The treatment of adult patients with B-cell chronic lymphocytic leukemia (CLL) who have not responded to or whose disease has progressed during treatment with at least one standard alkylating-a
fludrocortisone,fludrocortisone,0.95,fludrocortisone,FLUDROCORTISONE ACETATE | Fludrocortisone Acetate,FLUDROCORTISONE ACETATE,American Health Packaging | AvPAK | NorthStar Rx LLC,,10,10,9,1,WARNINGS BECAUSE OF ITS MARKED EFFECT ON SODIUM RETENTION THE USE OF FLUDROCORTISONE ACETATE IN THE TREATMENT OF CONDITIONS OTHER THAN THOSE INDICATED HEREIN IS NOT ADVISED,"Drug Interactions When administered concurrently, the following drugs may interact with adrenal corticosteroids","ADVERSE REACTIONS Most adverse reactions are caused by the drug's mineralocorticoid activity (retention of sodium and water) and include hypertension, edema, cardiac enlargement, congestive heart failure, potassium loss, and hypokalemic alkalosis","INDICATIONS AND USAGE Fludrocortisone acetate tablets, 0.1 mg are indicated as partial replacement therapy for primary and secondary adrenocortical insufficiency in Addison's disease and for the treatment of salt-losing adrenogenital syndrome"
flumazenil,flumazenil,1.0,flumazenil,FLUMAZENIL | Flumazenil,FLUMAZENIL,"A-S Medication Solutions | Henry Schein, Inc. | Medical Purchasing Solutions, LLC",,10,8,8,2,WARNINGS Risk of Seizures The reversal of benzodiazepine effects may be associated with the onset of seizures in certain high-risk populations,"Drug Interactions Interaction with central nervous system depressants other than benzodiazepines has not been specifically studied; however, no deleterious interactions were seen when flumazenil was administered after narcotics, inhalational anesthetics, muscle relaxants and muscle relaxant antagoni",ADVERSE REACTIONS Serious Adverse Reactions Deaths have occurred in patients who received flumazenil in a variety of clinical settings,"INDICATIONS AND USAGE Adult Patients Flumazenil Injection, USP is indicated for the complete or partial reversal of the sedative effects of benzodiazepines in cases where general anesthesia has been induced and/or maintained with benzodiazepines, where sedation has been produced with benzodiazepines"
fluocinolone,fluocinolone,0.99,fluocinolone,DERMA-SMOOTHE/FS | Fluocinolone Acetonide | Fluocinolone Acetonide Oil,FLUOCINOLONE ACETONIDE,"A-S Medication Solutions | Royal Pharmaceuticals | Sun Pharmaceutical Industries, Inc.",,0,0,2,1,,,"ADVERSE REACTIONS The following local adverse reactions are reported infrequently with topical corticosteroids, but may occur more frequently with the use of occlusive dressings",INDICATIONS AND USAGE Fluocinolone Acetonide Topical Solution is indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses
fluocinonide,fluocinonide,0.99,fluocinonide,FLUOCINONIDE | Fluocinonide,FLUOCINONIDE,"Bryant Ranch Prepack | Sun Pharmaceutical Industries, Inc. | Zydus Lifesciences Limited",,0,0,2,1,,,"ADVERSE REACTIONS The following local adverse reactions are reported infrequently with topical corticosteroids, but may occur more frequently with the use of occlusive dressings",INDICATIONS AND USAGE Fluocinonide Ointment is indicated for the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses
fluorescein sodium,fluorescein,0.99,fluorescein,Dry Eye Test | Fluorescein | Fluorescein Sodium and Benoxinate Hydrochloride,FLUORESCEIN | FLUORESCEIN SODIUM | FLUORESCEIN SODIUM AND BENOXINATE HYDROCHLORIDE,Bausch & Lomb Incorporated | Nexus Pharmaceuticals LLC | Nomax Inc.,,0,0,15,1,,,"ADVERSE REACTIONS The most common adverse reactions include skin discoloration, urine discoloration, nausea, vomiting, and gastrointestinal distress",INDICATIONS For testing tear film stability by determining the fluorescein break-up time (FBUT)
fluoride,fluoride,0.95,fluoride,Aluminium Fluoratum | Anticavity Rinse | Prime Tooth Care Hami Melon,ALUMINIUM FLUORATUM | SODIUM FLUORIDE,"Hahnemann Laboratories, INC. | Meijer, Inc. | Prime Tooth Care LLC",,1,0,2,1,Warnings for this product,,"Adverse reactions Distributed By Meijer Distribution, Inc",Use aids in the prevention of dental cavities
fluorometholone,fluorometholone,0.99,fluorometholone,FLUOROMETHOLONE | FML FORTE | Flarex,FLUOROMETHOLONE | FLUOROMETHOLONE ACETATE,"Allergan, Inc. | Eyevance Pharmaceuticals | Pacific Pharma, Inc.",,8,0,5,1,WARNINGS FOR TOPICAL OPHTHALMIC USE,,"ADVERSE REACTIONS Glaucoma with optic nerve damage, visual acuity and field defects, cataract formation, secondary ocular infection following suppression of host response, and perforation of the globe may occur","INDICATIONS AND USAGE FLAREX (fluorometholone acetate ophthalmic suspension) 0.1% is indicated for use in the treatment of steroid responsive inflammatory conditions of the palpebral and bulbar conjunctiva, cornea, and anterior segment of the eye"
fluorouracil,fluorouracil,0.95,fluorouracil,FLUOROURACIL | Fluorouracil,FLUOROURACIL,Eugia US LLC | Mayne Pharma Inc. | Xiromed LLC,,10,3,11,5,WARNINGS Application to mucous membranes should be avoided due to the possibility of local inflammation and ulceration,7 DRUG INTERACTIONS 7.1 Anticoagulants and CYP 2C9 Substrates Elevated coagulation times have been reported in patients taking fluorouracil concomitantly with warfarin,ADVERSE REACTIONS The most frequent adverse reactions to Fluorouracil Cream occur locally and are often related to an extension of the pharmacological activity of the drug,INDICATIONS AND USAGE Fluorouracil Cream is recommended for the topical treatment of multiple actinic or solar keratoses
fluoxetine,fluoxetine,0.95,fluoxetine,Fluoxetine | Fluoxetine HCL,FLUOXETINE HCL | FLUOXETINE HYDROCHLORIDE,Bryant Ranch Prepack | Direct_Rx,,0,7,3,5,,"7 DRUG INTERACTIONS As with all drugs, the potential for interaction by a variety of mechanisms (e.g., pharmacodynamic, pharmacokinetic drug inhibition or enhancement, etc.) is a possibility","6 ADVERSE REACTIONS The following adverse reactions are discussed in more detail in other sections of the labeling: Suicidal Thoughts and Behaviors in Children, Adolescents, and Young Adults [see Boxed Warning and Warnings and Precautions (5.1) ] Serotonin Syndrome [see Warnings and Precautions (5.2",1 INDICATIONS AND USAGE Fluoxetine is indicated for the treatment of: Acute and maintenance treatment of Major Depressive Disorder [see Clinical Studies (14.1) ] 
fluphenazine,fluphenazine,0.99,fluphenazine,Fluphenazine Decanoate | Fluphenazine Hydrochloride,FLUPHENAZINE DECANOATE | FLUPHENAZINE HYDROCHLORIDE,"Hikma Pharmaceuticals USA Inc. | PAI Holdings, LLC dba PAI Pharma | Sagent Pharmaceuticals",,10,0,14,2,WARNINGS Increased Mortality in Elderly Patients with Dementia-Related Psychosis Elderly patients with dementia-related psychosis treated with antipsychotic drugs are at an increased risk of death,,"ADVERSE REACTIONS Central Nervous System The side effects most frequently reported with phenothiazine compounds are extrapyramidal symptoms including pseudoparkinsonism, dystonia, dyskinesia, akathisia, oculogyric crises, opisthotonos, and hyperreflexia",INDICATIONS AND USAGE Fluphenazine hydrochloride is indicated in the management of manifestations of psychotic disorders
flurbiprofen,flurbiprofen,1.0,flurbiprofen,Flurbiprofen | Flurbiprofen Sodium | Rinol-STroche,FLUBIPROFEN | FLURBIPROFEN | FLURBIPROFEN SODIUM,"Bausch & Lomb Incorporated | Genus Lifesciences | Lydia Co., Ltd.",,4,2,4,1,"WARNINGS With some nonsteroidal anti-inflammatory drugs, there exists the potential for increased bleeding time due to interference with thrombocyte aggregation",Drug Interactions Interaction of flurbiprofen sodium ophthalmic solution with other topical ophthalmic medications has not been fully investigated,ADVERSE REACTIONS Transient burning and stinging upon instillation and other minor symptoms of ocular irritation have been reported with the use of flurbiprofen sodium ophthalmic solution,INDICATIONS AND USAGE Flurbiprofen sodium ophthalmic solution is indicated for the inhibition of intraoperative miosis
fluride,fluoride,0.95,fluoride,Aluminium Fluoratum | Anticavity Rinse | Prime Tooth Care Hami Melon,ALUMINIUM FLUORATUM | SODIUM FLUORIDE,"Hahnemann Laboratories, INC. | Meijer, Inc. | Prime Tooth Care LLC",,1,0,2,1,Warnings for this product,,"Adverse reactions Distributed By Meijer Distribution, Inc",Use aids in the prevention of dental cavities
fluroide,fluoride,0.95,fluoride,Aluminium Fluoratum | Anticavity Rinse | Prime Tooth Care Hami Melon,ALUMINIUM FLUORATUM | SODIUM FLUORIDE,"Hahnemann Laboratories, INC. | Meijer, Inc. | Prime Tooth Care LLC",,1,0,2,1,Warnings for this product,,"Adverse reactions Distributed By Meijer Distribution, Inc",Use aids in the prevention of dental cavities
flurouracil,fluorouracil,0.99,fluorouracil,FLUOROURACIL | Fluorouracil,FLUOROURACIL,Eugia US LLC | Mayne Pharma Inc. | Xiromed LLC,,10,3,11,5,WARNINGS Application to mucous membranes should be avoided due to the possibility of local inflammation and ulceration,7 DRUG INTERACTIONS 7.1 Anticoagulants and CYP 2C9 Substrates Elevated coagulation times have been reported in patients taking fluorouracil concomitantly with warfarin,ADVERSE REACTIONS The most frequent adverse reactions to Fluorouracil Cream occur locally and are often related to an extension of the pharmacological activity of the drug,INDICATIONS AND USAGE Fluorouracil Cream is recommended for the topical treatment of multiple actinic or solar keratoses
flutamide,flutamide,1.0,flutamide,Eulexin,FLUTAMIDE,Waylis Therapeutics LLC,,7,2,8,3,WARNINGS Hepatic Injury SEE BOXED WARNINGS Use in Women Eulexin ® capsules are for use only in men,Drug Interactions Increases in prothrombin time have been noted in patients receiving long-term warfarin therapy after Eulexin ® was initiated,ADVERSE REACTIONS Stage B 2 -C Prostatic Carcinoma Treatment with Eulexin ® capsules and the goserelin acetate implant did not add substantially to the toxicity of radiation treatment alone,INDICATIONS AND USAGE Eulexin ® capsules are indicated for use in combination with LHRH-agonists for the management of locally confined Stage B 2 -C and Stage D 2 metastatic carcinoma of the prostate
fluticasone,fluticasone,0.95,fluticasone,Fluticasone Propionate,FLUTICASONE PROPIONATE | FLUTICASONE PROPIONATE NASAL,Advagen Pharma Ltd. | Bryant Ranch Prepack | Sam's West Inc.,,2,0,14,1,Warnings Only for use in the nose,,ADVERSE REACTIONS Clinical Trial Experience,"Uses Temporarily relieves these symptoms of hay fever or other upper respiratory allergies: nasal congestion itchy, watery eyes itchy nose runny nose sneezing"
fluticasone furoate,fluticasone furoate,0.99,fluticasone furoate,Arnuity Ellipta | FLONASE SENSIMIST ALLERGY RELIEF | Fluticasone Furoate and Vilanterol,FLUTICASONE FUROATE | FLUTICASONE FUROATE AND VILANTEROL,GlaxoSmithKline LLC | Haleon US Holdings LLC | Prasco Laboratories,,10,10,15,3,Warnings Only for use in the nose,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in labeling:,Uses Temporarily relieves these symptoms of hay fever or other upper respiratory allergies:
fluticasone propionate,fluticasone,0.99,fluticasone,Fluticasone Propionate,FLUTICASONE PROPIONATE | FLUTICASONE PROPIONATE NASAL,Advagen Pharma Ltd. | Bryant Ranch Prepack | Sam's West Inc.,,2,0,14,1,Warnings Only for use in the nose,,ADVERSE REACTIONS Clinical Trial Experience,"Uses Temporarily relieves these symptoms of hay fever or other upper respiratory allergies: nasal congestion itchy, watery eyes itchy nose runny nose sneezing"
fluvastatin,fluvastatin,0.99,fluvastatin,Fluvastatin | Fluvastatin Sodium,FLUVASTATIN | FLUVASTATIN SODIUM,"Bryant Ranch Prepack | Lannett Company, Inc.",,0,10,7,5,,7 DRUG INTERACTIONS Cyclosporine: Combination increases fluvastatin exposure,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the label: Rhabdomyolysis with myoglobinuria and acute renal failure and myopathy (including myositis) [ see Warnings and Precautions ( 5.1 ) ],1 INDICATIONS AND USAGE Therapy with lipid-altering agents should be only one component of multiple risk factor intervention in individuals at significantly increased risk for atherosclerotic vascular disease due to hypercholesterolemia
fluvoxamine maleate,fluvoxamine,0.99,fluvoxamine,Fluvoxamine Maleate | Fluvoxamine maleate,FLUVOXAMINE MALEATE,Ajanta Pharma USA Inc. | Bionpharma Inc.,,0,10,10,5,,"7 DRUG INTERACTIONS Drug Interactions (not described in Contraindications or Warnings and Precautions) include the following: Drugs Inhibiting or Metabolized by Cytochrome P450: Fluvoxamine inhibits several cytochrome P450 isoenzymes (CYP1A2, CYP2C9, CYP3A4, and CYP2C19) ( 7.1 ) ","6 ADVERSE REACTIONS Because clinical trials are conducted under widely varying conditions, adverse reaction rates observed in the clinical trials of a drug cannot be directly compared to rates in the clinical trials of another drug and may not reflect the rates observed in clinical practice",1 INDICATIONS AND USAGE Fluvoxamine maleate extended-release capsules is a selective serotonin reuptake inhibitor (SSRI) indicated for the treatment of obsessive compulsive disorder (OCD) ( 1 )
folate,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
folic,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
folic a,folic acid,0.95,folic acid,Folic Acid | Integra F | PNV-DHA,"ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, PYRIDOXINE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM, FERROUS FUMARATE, MAGNESIUM, DOCONEXENT | FERROUS FUMARATE AND POLYSACCHRIDE IRON COMPLEX AND FOLIC ACID | FOLIC ACID","Acella Pharmaceuticals, LLC | Northwind Health Company, LLC | U.S. Pharmaceutical Corporation",,2,0,8,2,"WARNING: Ingestion of more than 3 grams of omega-3 fatty acids (such as DHA) per day has been shown to have potential antithrombotic effects, including an increased bleeding time and International Normalized Ratio (INR)",,Adverse Reactions: Folic Acid: Allergic sensitizations have been reported following both oral and parenteral administration of folic acid,"INDICATIONS: Integra FTM is indicated for the treatment of iron deficiency anemia, and folate deficiency anemia"
