ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
entacapone,entacapone,1.0,entacapone,Entacapone,ENTACAPONE,"AvPAK | Lannett Company, Inc. | Sun Pharmaceutical Industries, Inc.",,10,1,14,2,WARNINGS Monoamine oxidase (MAO) and COMT are the two major enzyme systems involved in the metabolism of catecholamines,"Drug Interactions See PRECAUTIONS, Drug Interactions ","ADVERSE REACTIONS Because clinical studies are conducted under widely varying conditions, the incidence of adverse reactions (number of unique patients experiencing an adverse reaction associated with treatment per total number of patients treated) observed in the clinical studies of a drug cannot b","INDICATIONS AND USAGE Entacapone tablets USP are indicated as an adjunct to levodopa and carbidopa to treat end-of-dose ""wearing-off"" in patients with Parkinson's disease (see CLINICAL PHARMACOLOGY, Clinical Studies )"
entecavir,entecavir,0.99,entecavir,BARACLUDE | Entecavir,ENTECAVIR,"Amneal Pharmaceuticals LLC | Camber Pharmaceuticals, Inc. | E.R. Squibb & Sons, L.L.C.",,0,3,11,2,,"7 DRUG INTERACTIONS Since entecavir is primarily eliminated by the kidneys [see Clinical Pharmacology (12.3) ] , co-administration of entecavir with drugs that reduce renal function or compete for active tubular secretion may increase serum concentrations of either entecavir or the co-administered d","6 ADVERSE REACTIONS The following adverse reactions are discussed in other sections of the labeling: Exacerbations of hepatitis after discontinuation of treatment [see Boxed Warning , Warnings and Precautions (5.1) ] ",1 INDICATIONS AND USAGE Entecavir tablets are indicated for the treatment of chronic hepatitis B virus infection in adults and pediatric patients 2 years of age and older with evidence of active viral replication and either evidence of persistent elevations in serum aminotransferases (ALT or AST) or
enzalutamide,enzalutamide,1.0,enzalutamide,Xtandi,ENZALUTAMIDE,"Astellas Pharma US, Inc.",,0,10,14,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following is discussed in more detail in other sections of the labeling:,1 INDICATIONS AND USAGE XTANDI ® is indicated for the treatment of patients with:
ephedrine,ephedrine,0.99,ephedrine,Emerphed PFS | Ephedrine Sulfate | Ephedrine sulfate,EPHEDRINE SULFATE,"Caplin Steriles Limited | Medical Purchasing Solutions, LLC | Nexus Pharmaceuticals, LLC",,0,10,4,3,,"7 DRUG INTERACTIONS Interactions that Augment the Pressor Effect Oxytocin and oxytocic drugs Clinical Impact: Serious postpartum hypertension has been described in patients who received both a vasopressor (i.e., methoxamine, phenylephrine, ephedrine) and an oxytocic (i.e., methylergonovine, ergonovi",6 ADVERSE REACTIONS The following adverse reactions associated with the use of ephedrine sulfate were identified in the literature,1 INDICATIONS AND USAGE Ephedrine sulfate injection is indicated for the treatment of clinically important hypotension occurring in the setting of anesthesia
ephedrine hcl,ephedrine,0.99,ephedrine,Emerphed PFS | Ephedrine Sulfate | Ephedrine sulfate,EPHEDRINE SULFATE,"Caplin Steriles Limited | Medical Purchasing Solutions, LLC | Nexus Pharmaceuticals, LLC",,0,10,4,3,,"7 DRUG INTERACTIONS Interactions that Augment the Pressor Effect Oxytocin and oxytocic drugs Clinical Impact: Serious postpartum hypertension has been described in patients who received both a vasopressor (i.e., methoxamine, phenylephrine, ephedrine) and an oxytocic (i.e., methylergonovine, ergonovi",6 ADVERSE REACTIONS The following adverse reactions associated with the use of ephedrine sulfate were identified in the literature,1 INDICATIONS AND USAGE Ephedrine sulfate injection is indicated for the treatment of clinically important hypotension occurring in the setting of anesthesia
ephedrine hydrochloride,ephedrine,0.99,ephedrine,Emerphed PFS | Ephedrine Sulfate | Ephedrine sulfate,EPHEDRINE SULFATE,"Caplin Steriles Limited | Medical Purchasing Solutions, LLC | Nexus Pharmaceuticals, LLC",,0,10,4,3,,"7 DRUG INTERACTIONS Interactions that Augment the Pressor Effect Oxytocin and oxytocic drugs Clinical Impact: Serious postpartum hypertension has been described in patients who received both a vasopressor (i.e., methoxamine, phenylephrine, ephedrine) and an oxytocic (i.e., methylergonovine, ergonovi",6 ADVERSE REACTIONS The following adverse reactions associated with the use of ephedrine sulfate were identified in the literature,1 INDICATIONS AND USAGE Ephedrine sulfate injection is indicated for the treatment of clinically important hypotension occurring in the setting of anesthesia
epinastine,epinastine,0.99,epinastine,EPINASTINE HYDROCHLORIDE,EPINASTINE HYDROCHLORIDE,"Somerset Therapeutics, LLC",,0,0,10,2,,,"6 ADVERSE REACTIONS The most common ocular adverse reactions (incidence occurring in approximately 1% to 10% of epinastine HCl-treated eyes were burning sensation in the eye, folliculosis, hyperemia, and pruritus",1 INDICATIONS AND USAGE Epinastine HCl ophthalmic solution is an H 1 histamine receptor antagonist indicated for the prevention of itching associated with allergic conjunctivitis
epinephrine,epinephrine,0.95,epinephrine,Epinephrine | Histastat Pollen | epinephrine,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), ADRENALINUM, ALLIUM CEPA, AMBROSIA ARTEMISIAEFOLIA, ARSENICUM ALBUM, EUPHRASIA OFFICINALIS, HISTAMINUM HYDROCHLORICUM, NATRUM MURIATICUM, NATRUM SULPHURICUM, NUX VOMICA, PHOSPHORUS, PULSATILLA (PRATENSIS), SABADILLA, SINAPIS NIGRA, SOLIDAGO VIRGAUREA, SULPHUR, WYETHIA HELENIOIDES | EPINEPHRINE","Energique, Inc. | GLENMARK PHARMACEUTICALS INC., USA | REMEDYREPACK INC.",,5,10,11,2,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use","7 DRUG INTERACTIONS Drugs that counter the pressor effects of epinephrine include alpha blockers, vasodilators such as nitrates, diuretics, antihypertensives, and ergot alkaloids",6 ADVERSE REACTIONS The following adverse reactions are discussed elsewhere in labeling:,"INDICATIONS: May temporarily relieve sinus congestion, runny nose, and sneezing.** **Claims based on traditional homeopathic practice, not accepted medical evidence"
epirubicin,epirubicin,0.95,epirubicin,Ellence,EPIRUBICIN HYDROCHLORIDE,Pharmacia & Upjohn Company LLC,,0,10,15,2,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling:,1 INDICATIONS AND USAGE ELLENCE is indicated as a component of adjuvant therapy in patients with evidence of axillary node tumor involvement following resection of primary breast cancer [see Clinical Studies (14.1) ] 
eplerenone,eplerenone,0.95,eplerenone,EPLERENONE | Eplerenone | Inspra,EPLERENONE,"Bryant Ranch Prepack | Camber Pharmaceuticals, Inc. | Viatris Specialty LLC",,0,10,15,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE INSPRA is an aldosterone antagonist indicated for:
epoetin beta,epoetin beta,0.99,epoetin beta,Mircera,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,Vifor (International) Inc.,,0,0,15,5,,,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE Mircera is an erythropoiesis-stimulating agent (ESA) indicated for the treatment of anemia associated with chronic kidney disease (CKD) in:
epoetin beta i u,epoetin beta,0.98,epoetin beta,Mircera,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,Vifor (International) Inc.,,0,0,15,5,,,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE Mircera is an erythropoiesis-stimulating agent (ESA) indicated for the treatment of anemia associated with chronic kidney disease (CKD) in:
eptifibatide,eptifibatide,1.0,eptifibatide,Eptifibatide,EPTIFIBATIDE,"Eugia US LLC | Meitheal Pharmaceuticals Inc. | Slate Run Pharmaceuticals, LLC",,0,4,14,2,,"7 DRUG INTERACTIONS Coadministration of antiplatelet agents, thrombolytics, heparin, aspirin, and chronic NSAID use increases the risk of bleeding",6 ADVERSE REACTIONS The following serious adverse reaction is also discussed elsewhere in the labeling: Bleeding [see Contraindications (4) and Warnings and Precautions (5.1) ] Bleeding and hypotension are the most commonly reported adverse reactions,1 INDICATIONS AND USAGE Eptifibatide injection is a platelet aggregation inhibitor indicated for: Treatment of acute coronary syndrome (ACS) managed medically or with percutaneous coronary intervention (PCI) (1.1) Treatment of patients undergoing PCI (including intracoronary stenting) (1.2) 1.1 Acut
erdafitinib,erdafitinib,1.0,erdafitinib,BALVERSA,ERDAFITINIB,Janssen Products LP,,0,10,9,5,,7 DRUG INTERACTIONS Moderate CYP2C9 or strong CYP3A4 inhibitors: Consider alternative agents or monitor closely for adverse reactions,6 ADVERSE REACTIONS The following serious adverse reactions are also described elsewhere in the labeling: Ocular Disorders [see Warnings and Precautions (5.1) ] ,1 INDICATIONS AND USAGE BALVERSA is indicated for the treatment of adult patients with locally advanced or metastatic urothelial carcinoma (mUC) with susceptible FGFR3 genetic alterations whose disease has progressed on or after at least one line of prior systemic therapy
erenumab,erenumab,1.0,erenumab,AIMOVIG,ERENUMAB-AOOE,Amgen Inc,,0,0,9,2,,,6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in the labeling: Hypersensitivity Reactions [see Warnings and Precautions (5.1) ] Constipation with Serious Complications [see Warnings and Precautions (5.2) ] Hypertension [see Warnings and Precautions (5.,1 INDICATIONS AND USAGE AIMOVIG is indicated for the preventive treatment of migraine in adults
ergocalciferol,ergocalciferol,0.95,ergocalciferol,Ergocalciferol | VITAMIN D,ERGOCALCIFEROL,"Bryant Ranch Prepack | Golden State Medical Supply, Inc. | PD-Rx Pharmaceuticals, Inc.",,3,2,9,1,WARNINGS Hypersensitivity to vitamin D may be one etiologic factor in infants with idiopathic hypercalcemia,"Drug Interactions Mineral oil interferes with the absorption of fat-soluble vitamins, including vitamin D preparations","ADVERSE REACTIONS Hypervitaminosis D is characterized by effects on the following organ system: Renal: Impairment of renal function with polyuria, nocturia, polydipsia, hypercalciuria, reversible azotemia, hypertension, nephrocalcinosis, generalized vascular calcification, or irreversible renal insu","INDICATIONS AND USAGE Ergocalciferol is indicated for use in the treatment of hypoparathyroidism, refractory rickets, also known as vitamin D resistant rickets, and familial hypophosphatemia"
ergotamin,ergotamine,0.98,ergotamine,Ergomar Sublingual | MIGERGOT | ergotamine tartrate and caffeine,ERGOTAMINE TARTRATE | ERGOTAMINE TARTRATE AND CAFFEINE,"Cintex Services, LLC | Cosette Pharmaceuticals, Inc. | Pangea Pharmaceuticals LLC",,8,7,10,1,WARNINGS CYP 3A4 Inhibitors (e.g,Drug Interactions CYP 3A4 Inhibitors (e.g,ADVERSE REACTIONS Cardiovascular: Vasoconstrictive complications of a serious nature may occur at times,"INDICATIONS AND USAGE Ergotamine Tartrate and Caffeine Indicated as therapy to abort or prevent vascular headache, e.g., migraine, migraine variants or so-called “histaminic cephalalgia”"
ergotamine,ergotamine,0.99,ergotamine,Ergomar Sublingual | MIGERGOT | ergotamine tartrate and caffeine,ERGOTAMINE TARTRATE | ERGOTAMINE TARTRATE AND CAFFEINE,"Cintex Services, LLC | Cosette Pharmaceuticals, Inc. | Pangea Pharmaceuticals LLC",,8,7,10,1,WARNINGS CYP 3A4 Inhibitors (e.g,Drug Interactions CYP 3A4 Inhibitors (e.g,ADVERSE REACTIONS Cardiovascular: Vasoconstrictive complications of a serious nature may occur at times,"INDICATIONS AND USAGE Ergotamine Tartrate and Caffeine Indicated as therapy to abort or prevent vascular headache, e.g., migraine, migraine variants or so-called “histaminic cephalalgia”"
ergotamine tartarate,ergotamine,0.99,ergotamine,Ergomar Sublingual | MIGERGOT | ergotamine tartrate and caffeine,ERGOTAMINE TARTRATE | ERGOTAMINE TARTRATE AND CAFFEINE,"Cintex Services, LLC | Cosette Pharmaceuticals, Inc. | Pangea Pharmaceuticals LLC",,8,7,10,1,WARNINGS CYP 3A4 Inhibitors (e.g,Drug Interactions CYP 3A4 Inhibitors (e.g,ADVERSE REACTIONS Cardiovascular: Vasoconstrictive complications of a serious nature may occur at times,"INDICATIONS AND USAGE Ergotamine Tartrate and Caffeine Indicated as therapy to abort or prevent vascular headache, e.g., migraine, migraine variants or so-called “histaminic cephalalgia”"
eribulin,eribulin,0.99,eribulin,ERIBULIN MESYLATE | Eribulin Mesylate,ERIBULIN MESYLATE,BluePoint Laboratories | Dr. Reddys Laboratories Inc | Sun Pharmaceutical Industries Limited,,0,4,12,5,,"7 DRUG INTERACTIONS 7.1 Effects of Other Drugs on Eribulin Mesylate No drug-drug interactions are expected with CYP3A4 inhibitors, CYP3A4 inducers or P‑glycoprotein (P-gp) inhibitors","6 ADVERSE REACTIONS The most common adverse reactions (≥25%) in metastatic breast cancer were neutropenia, anemia, asthenia/fatigue, alopecia, peripheral neuropathy, nausea, and constipation",1 INDICATIONS AND USAGE Eribulin mesylate injection is a microtubule inhibitor indicated for the treatment of patients with: Metastatic breast cancer who have previously received at least two chemotherapeutic regimens for the treatment of metastatic disease
erlotinib,erlotinib,0.95,erlotinib,Erlotinib | Erlotinib Hydrochloride,ERLOTINIB | ERLOTINIB HYDROCHLORIDE,Armas Pharmaceuticals Inc. | Aurobindo Pharma Limited | Novadoz Pharmaceuticals LLC,,0,10,5,5,,7 DRUG INTERACTIONS CYP3A4 Inhibitors Co-administration of erlotinib tablets with a strong CYP3A4 inhibitor or a combined CYP3A4 and CYP1A2 inhibitor increased erlotinib exposure,"6 ADVERSE REACTIONS The following serious adverse reactions, which may include fatalities, are discussed in greater detail in other sections of the labeling: Interstitial Lung Disease (ILD) [see Warnings and Precautions (5.1) ] Renal Failure [see Warnings and Precautions (5.2) ] Hepatotoxicity with ",1 INDICATIONS AND USAGE Erlotinib tablet is a kinase inhibitor indicated for: The treatment of patients with metastatic non-small cell lung cancer (NSCLC) whose tumors have epidermal growth factor receptor (EGFR) exon 19 deletions or exon 21 (L858R) substitution mutations as detected by an FDA-appro
ertapenem,ertapenem,0.95,ertapenem,ERTAPENEM SODIUM | Ertapenem,ERTAPENEM | ERTAPENEM SODIUM,"Hospira, Inc. | NorthStar RxLLC | Sagent Pharmaceuticals",,0,8,8,5,,7 DRUG INTERACTIONS Co-administration with probenecid inhibits the renal excretion of ertapenem and is therefore not recommended,6 ADVERSE REACTIONS The following are described in greater detail in the Warnings and Precautions section,1 INDICATIONS AND USAGE Ertapenem for injection is a penem antibacterial indicated in adult patients and pediatric patients (3 months of age and older) for the treatment of the following moderate to severe infections caused by susceptible bacteria: Complicated intra-abdominal infections
erythromycin,erythromycin,0.95,erythromycin,Ery-Ped | Erythromycin | erythromycin,ERYTHROMYCIN | ERYTHROMYCIN ETHYLSUCCINATE,"Azurity Pharmaceuticals, Inc. (formerly Arbor Pharmaceuticals) | Bryant Ranch Prepack | Zydus Pharmaceuticals USA Inc.",,8,9,3,1,"WARNINGS Pseudomembranous colitis has been reported with nearly all antibacterial agents, including erythromycin, and may range in severity from mild to life-threatening",Drug Interactions Serious adverse reactions have been reported in patients taking erythromycin concomitantly with CYP3A4 substrates,"ADVERSE REACTIONS The following local adverse reactions have been reported occasionally: peeling, dryness, itching, erythema, and oiliness","INDICATIONS AND USAGE Erythromycin Topical Solution USP, 2% is indicated for the topical treatment of acne vulgaris"
erythromycin sulfisoxazole,erythromycin,0.99,erythromycin,Ery-Ped | Erythromycin | erythromycin,ERYTHROMYCIN | ERYTHROMYCIN ETHYLSUCCINATE,"Azurity Pharmaceuticals, Inc. (formerly Arbor Pharmaceuticals) | Bryant Ranch Prepack | Zydus Pharmaceuticals USA Inc.",,8,9,3,1,"WARNINGS Pseudomembranous colitis has been reported with nearly all antibacterial agents, including erythromycin, and may range in severity from mild to life-threatening",Drug Interactions Serious adverse reactions have been reported in patients taking erythromycin concomitantly with CYP3A4 substrates,"ADVERSE REACTIONS The following local adverse reactions have been reported occasionally: peeling, dryness, itching, erythema, and oiliness","INDICATIONS AND USAGE Erythromycin Topical Solution USP, 2% is indicated for the topical treatment of acne vulgaris"
erythropoietin,erythropoietin,0.95,erythropoietin,PROCRIT,ERYTHROPOIETIN,"Janssen Products, LP",,0,0,6,5,,,"6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the label: Increased Mortality, Myocardial Infarction, Stroke, and Thromboembolism [see Warnings and Precautions (5.1) ] Increased Mortality and/or Increased Risk of Tumor Progression or ",1 INDICATIONS AND USAGE PROCRIT is an erythropoiesis-stimulating agent (ESA) indicated for: Treatment of anemia due to Chronic Kidney Disease (CKD) in patients on dialysis and not on dialysis ( 1.1 )
escitalopram,escitalopram,0.95,escitalopram,Escitalopram Oral Solution | Escitalopram Oxalate | escitalopram,ESCITALOPRAM | ESCITALOPRAM ORAL,"Amneal Pharmaceuticals LLC | Chartwell RX, LLC | Torrent Pharmaceuticals Limited",,0,10,6,5,,7 DRUG INTERACTIONS Table 6 presents clinically important drug interactions with escitalopram,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling: Suicidal thoughts and behaviors in adolescents and young adults [ see Warnings and Precautions (5.1) ] Serotonin syndrome [ see Warnings and Precautions(5.2) ] Discontinuation syndr,1 INDICATIONS AND USAGE Escitalopram is indicated for the treatment of: major depressive disorder (MDD) in adults and pediatric patients 12 years of age and older
esketamine,esketamine,1.0,esketamine,Spravato,ESKETAMINE HYDROCHLORIDE,Janssen Pharmaceuticals Inc.,,0,6,7,5,,"7 DRUG INTERACTIONS 7.1 Central Nervous System Depressants Concomitant use with CNS depressants (e.g., benzodiazepines, opioids, alcohol) may increase sedation [see Warnings and Precautions (5.1) ] ",6 ADVERSE REACTIONS The following adverse reactions are discussed in more detail in other sections of the labeling: Sedation [see Warnings and Precautions (5.1) ] Dissociation [see Warnings and Precautions (5.2) ] Respiratory Depression [see Warnings and Precautions (5.3) ] Increase in Blood Pressur,1 INDICATIONS AND USAGE SPRAVATO is indicated for the treatment of: Treatment-resistant depression (TRD) in adults as monotherapy or in conjunction with an oral antidepressant Depressive symptoms in adults with major depressive disorder (MDD) with acute suicidal ideation or behavior in conjunction w
